,ipsi_VISam,ipsi_VISp,ipsi_VISpm,ipsi_VISrl,contra_VISpor,ipsi_CP,ipsi_ENTl,ipsi_ENTm,ipsi_HPF,ipsi_LA,ipsi_PERI,ipsi_VISl,ipsi_VISpor,ipsi_fiber tracts,ipsi_APN,ipsi_LD,ipsi_LGv,ipsi_NOT,ipsi_PPT,ipsi_SCop,ipsi_SCsg,ipsi_SCzo,contra_VISp,ipsi_RSPagl,ipsi_VISal,ipsi_VISli,ipsi_VISpl,ipsi_LP,ipsi_MB,ipsi_PG,ipsi_RSPd,ipsi_RSPv,ipsi_SCdg,ipsi_SCig,ipsi_SCiw,ipsi_SNr,ipsi_SubG,ipsi_TRN,ipsi_VISa,ipsi_ZI,ipsi_LGd-co,ipsi_LGd-ip,ipsi_LGd-sh,ipsi_Eth,ipsi_MGm,ipsi_SGN,ipsi_TEa,ipsi_RT,ipsi_TH,ipsi_VAL,ipsi_VM,ipsi_VPL,ipsi_IGL,ipsi_VPM,contra_CP,contra_RSPv,contra_fiber tracts,ipsi_ACAd,ipsi_ACAv,ipsi_APr,ipsi_POST,ipsi_PRE,contra_AUDpo,contra_RSPd,contra_TEa,ipsi_MOs,ipsi_SSp-bfd,ipsi_MPT,ipsi_OP,ipsi_POL,contra_ENTl,contra_VISl,contra_VISpl,ipsi_ECT,ipsi_STR,contra_AON,contra_ECT,contra_EPd,contra_OLF,contra_ORBl,contra_ORBvl,contra_PIR,contra_SSp-bfd,contra_VISC,ipsi_AId,ipsi_AIp,ipsi_AIv,ipsi_CEAc,ipsi_CLA,ipsi_ORBl,ipsi_ORBvl,ipsi_PL,ipsi_SSp-m,ipsi_SSp-n,ipsi_SSs,ipsi_VISC,ipsi_MGd,ipsi_MGv,contra_ACAd,contra_AIp,contra_PERI,ipsi_AUDd,ipsi_SSp-tr,ipsi_P,ipsi_AUDv,ipsi_FF,ipsi_PO,ipsi_PRC,ipsi_AUDpo,ipsi_SSp-un,contra_VISal,ipsi_MOp,ipsi_MRN,ipsi_NPC,ipsi_PAG,ipsi_HY,ipsi_PF,contra_VISli,ipsi_PAR,ipsi_SCdw,contra_PH,contra_RE,contra_Xi,ipsi_PH,ipsi_PRNr,ipsi_PVi,contra_ACAv,ipsi_SSp-ul,contra_VISam,ipsi_AUDp,contra_RSPagl,ipsi_SSp-ll,contra_VISa,contra_PAG,ipsi_CS,ipsi_GPe,ipsi_NI,ipsi_NLL,ipsi_PCG,ipsi_PPN,ipsi_SUM,contra_AUDd,contra_VISpm,contra_VISrl,contra_ENTm,ipsi_AON,ipsi_OLF,ipsi_TTd,ipsi_DG-mo,ipsi_CUN,ipsi_ICe,ipsi_SAG,contra_MOp,contra_SSp-m,contra_SSs,ipsi_CTXsp,ipsi_GU,contra_PT,ipsi_CL,ipsi_IntG,ipsi_PR,ipsi_SMT,ipsi_AD,ipsi_LSc,ipsi_PoT,contra_APr,ipsi_RE,contra_GRN,contra_MRN,contra_RPF,ipsi_MARN,ipsi_PRNc,ipsi_PRP,ipsi_PBG,ipsi_NTB,ipsi_RN,ipsi_VTA,ipsi_BLAa,ipsi_STN,contra_MOs,ipsi_CEAl,contra_DTN,contra_PCG,contra_PDTg,contra_SPA,ipsi_DTN,ipsi_LDT,ipsi_LT,ipsi_SPA,ipsi_VPMpc,ipsi_PB,contra_LSc,contra_LSr,ipsi_BLAp,contra_AUDv,contra_CM,contra_IMD,contra_TH,ipsi_IMD,contra_AUDp,contra_DG-mo,contra_PAR,contra_POST,contra_PRE,contra_SCdg,ipsi_CA3,contra_AMd,contra_PVT,ipsi_AMd,ipsi_ICc,ipsi_ICd,ipsi_MY,ipsi_SLC,ipsi_SLD,contra_SCiw,contra_MB,contra_PIL,contra_PP,ipsi_AV,ipsi_LH
220307_7116-X8416-Y21177_reg.swc,14192.198889906782,4530.863758595093,8041.305087209228,710.5197603004905,0.0,42927.3982279765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8444.646711914487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589.811459371872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8214.692724458488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3905.460278047943,5983.047242008863,0.0,0.0,0.0,0.0,0.0,2352.291842324865,6619.553239658203,3088.5005180091343,1100.963818816035,1683.8394458089572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182725_7482-X7429-Y6760_reg.swc,0.0,10714.958740023394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511.9778927097873,0.0,5199.5320306741005,3011.1102707216087,0.0,1933.3388403985327,560.1355984704738,2468.44108395354,8132.735177916225,3211.260180158943,0.0,0.0,0.0,0.0,0.0,0.0,3523.876982456889,2275.223634297497,0.0,0.0,0.0,0.0,5488.286561972518,617.1177454557592,0.0,0.0,0.0,0.0,0.0,2379.6161960948816,1606.540211419082,978.205053355944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595.9761920052692,890.100234594026,170.4540701018168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191807_6864-X4028-Y18389_reg.swc,247.6349335919216,1211.5536851240563,10229.168857866844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5551.781326029346,0.0,7144.95578296918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2450.7061169757835,0.0,0.0,0.0,4230.918515235813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2263.814575370652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191812_7977-X5136-Y23324_reg.swc,0.0,5601.916531155279,0.0,0.0,2539.6904451651053,5094.948069723506,5248.874402980027,0.0,0.0,1296.3349346611883,3802.0735405469263,5125.96630434406,1791.9068914854838,14823.55629460609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3187.9177550309414,0.0,0.0,418.0653593660484,4108.35241071285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1248.191857063811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1135.7278642098036,3993.836692403113,2861.3689337772366,1626.4545080616867,214.64118155673867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182724_8100-X5413-Y22190_reg.swc,0.0,10449.33411399869,0.0,0.0,0.0,341.5073488193763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,816.1177419624448,0.0,481.0303440238438,827.6499671148132,568.2087514725634,3842.390657913048,3380.0604078563288,22.549545966395936,0.0,0.0,0.0,0.0,0.0,1598.0502141068696,0.0,1581.331203182661,0.0,0.0,0.0,2991.734027643401,222.3234796325501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0670852995952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220309_5824-X3486-Y10261_reg.swc,0.0,0.0,0.0,0.0,0.0,5230.810382963044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9155.433490222542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10534.740921556644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8873.664826902483,1834.321269607227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2252.3746777616443,0.0,0.0,0.0,0.0,3567.249902768629,0.0,0.0,2768.871236956958,1767.5701258925176,582.832024264312,3413.999854632364,1602.8338779328003,2393.513512050474,14923.279096869324,1301.0178345920624,226.74796315685657,4034.687918836551,1497.557987826346,2472.889603717371,1777.464651151971,2122.7034163558924,791.0208310624096,1652.5133810222333,5205.972902315958,829.1613333524663,1288.0834244827538,1806.2616852276783,921.3137842510964,5692.41592124593,36860.38754821447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191807_6920-X5119-Y8302_reg.swc,0.0,7733.1116072550785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4660.88179603963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1293.8972787129103,6390.512390035848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194069_7949-X5085-Y10196_reg.swc,0.0,6555.387847923907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10680.56538830394,5677.084985438402,4533.397371558455,1863.5460191660925,0.0,2178.630457942906,807.4865772050618,2464.023479216617,0.0,0.0,0.0,0.0,0.0,0.0,4968.716612384587,520.780475723387,0.0,0.0,0.0,0.0,1747.5059989039612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.4991009029778,157.8000097407154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194083_6472-X2866-Y11440_reg.swc,9464.037966213777,4117.122753304152,14938.930753121698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2368.5363618558176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191812_6426-X4032-Y23056_reg.swc,6465.251214377493,0.0,5591.600190100608,16442.157341819388,0.0,14360.939935794186,0.0,0.0,0.0,0.0,0.0,4942.6642733659,0.0,6364.424172929148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222.925460304889,1822.2147292223472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5478.236000756564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6802.602619812735,4958.035573915618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8275.17032450065,6340.705419172612,0.0,0.0,0.0,2091.5167464148994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1595.9866842753574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2386.30531041484,1666.9381163192793,292.68552337451,612.7719311512177,521.1770790192057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220308_7875-X22200-Y14877_reg.swc,0.0,5901.233794341232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.4170076298112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.8552013154509,1549.7330623966834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7019.54597903561,8376.913270931514,5075.012394678809,0.0,0.0,0.0,0.0,1626.745109729942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211550_6742-X19175-Y17279_reg.swc,0.0,9804.268985915129,973.4009292591288,0.0,0.0,6189.639372829497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7661.350402214886,0.0,0.0,2777.079983464223,58.0707522585396,0.0,5324.748128208091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1292.7009430662067,1518.2021837649177,6892.270506830671,0.0,0.0,0.0,19232.599429207152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.91207700106656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
